Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_huber,GHI,1.0,1.0,540,10.0,4.0,106.36580843508624,0.7415174248187192,0.005280380680162578,0.40951752286498794,0.7820689643348514,1.1394997717363429,1.1350184493981013,1.0996595108929024,1.1247259106757823
ELM_huber,GHI,1.0,1.0,1350,25.0,0.0,93.14382593483835,0.6493418417170739,0.029844686110277508,0.3494756941646934,0.8328820352904535,0.9724308521453866,0.9939280529991598,0.97908252676123,0.9818138106352589
ELM_huber,GHI,1.0,1.0,1350,25.0,1.0,92.16991930935674,0.6425523598002252,0.049432650216431714,0.34479768833037205,0.836358516976144,0.9594141036968769,0.9835355969629958,0.9764478671713474,0.9731325226104066
ELM_huber,GHI,1.0,1.0,1350,25.0,2.0,88.95358272226903,0.6201300263596532,0.029944372181601904,0.3317662495464813,0.8475800266928081,0.9231535759036981,0.9492144046594879,0.9450952092655199,0.9391543966095686
ELM_huber,GHI,1.0,1.0,1350,25.0,3.0,92.45866435938655,0.6445653138601561,0.04055039265851435,0.34864048027037076,0.8353316162094981,0.97010683427364,0.9866167652799387,0.9740362943136653,0.9769199646224146
ELM_huber,GHI,1.0,1.0,1350,25.0,4.0,85.58262981012652,0.5966298023743998,0.017704964952702254,0.31332731965695565,0.8589132442467899,0.8718464761410731,0.9132433176755628,0.919953389992699,0.9016810612697782
ELM_huber,GHI,1.0,1.0,2700,50.0,0.0,81.50683434426759,0.5682158467772308,0.029160481745858245,0.2912627472494346,0.8720315104692081,0.8104508732229547,0.8697509293057957,0.8973419858792562,0.8591812628026689
ELM_huber,GHI,1.0,1.0,2700,50.0,1.0,80.59816613331829,0.5618811672245533,0.024482857021622853,0.2902792637129851,0.8748688854752955,0.8077142888212658,0.8600546255876845,0.8814548436791726,0.849741252696041
ELM_huber,GHI,1.0,1.0,2700,50.0,2.0,80.27087952450492,0.55959952496643,0.026064640717540347,0.28403924644720263,0.8758830670442526,0.7903511777137242,0.8565621843162884,0.8931490361228571,0.8466874660509566
ELM_huber,GHI,1.0,1.0,2700,50.0,3.0,81.87353271249218,0.5707722437406128,0.04752357876578569,0.2980413262282307,0.8708774625641692,0.8293125550015426,0.8736639293517935,0.8867437079674242,0.8632400641069201
